flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,coleman_liau_index,automated_readability_index,dale_chall_readability_score,avg_sentence_length,std_sentence_length,num_sentences,pos_distribution,dep_distribution,num_entities,type_token_ratio,hapax_ratio,avg_word_length,response_id
39.77,13.4,15.5,15.7,14.51,16.0,10.47,25.0,8.007808689023483,16,"{'VERB': 36, 'PROPN': 29, 'ADJ': 45, 'NOUN': 101, 'AUX': 14, 'DET': 37, 'PART': 7, 'ADP': 53, 'PRON': 12, 'PUNCT': 32, 'ADV': 11, 'CCONJ': 19, 'SCONJ': 4}","{'csubj': 5, 'compound': 24, 'dobj': 22, 'ROOT': 16, 'det': 38, 'amod': 38, 'attr': 6, 'aux': 9, 'relcl': 7, 'prep': 51, 'poss': 4, 'pobj': 47, 'punct': 32, 'acomp': 6, 'advmod': 11, 'appos': 1, 'cc': 19, 'conj': 19, 'nsubj': 20, 'advcl': 8, 'neg': 1, 'pcomp': 3, 'acl': 2, 'nmod': 2, 'preconj': 1, 'ccomp': 2, 'mark': 2, 'parataxis': 1, 'quantmod': 2, 'prt': 1}",15,0.7725118483412322,0.7914110429447853,6.725118483412322,137
36.73,14.6,18.09,17.0,15.79,18.5,11.4,28.5,5.267826876426369,8,"{'SCONJ': 3, 'VERB': 24, 'ADP': 26, 'NOUN': 41, 'PROPN': 24, 'PUNCT': 19, 'PRON': 12, 'PART': 7, 'DET': 16, 'CCONJ': 11, 'ADJ': 29, 'AUX': 5, 'ADV': 9, 'NUM': 1, 'SPACE': 1}","{'advmod': 11, 'ROOT': 8, 'prep': 26, 'compound': 13, 'pobj': 24, 'punct': 19, 'poss': 6, 'appos': 2, 'aux': 6, 'acl': 2, 'det': 16, 'dobj': 17, 'cc': 11, 'conj': 12, 'amod': 20, 'nsubjpass': 1, 'auxpass': 1, 'nsubj': 8, 'relcl': 2, 'neg': 1, 'ccomp': 2, 'nummod': 1, 'advcl': 4, 'acomp': 3, 'pcomp': 3, 'csubj': 2, 'xcomp': 3, 'dep': 1, 'mark': 1, 'preconj': 2}",14,0.8220338983050848,0.8556701030927835,7.364406779661017,138
35.98,12.8,14.26,14.5,15.08,14.4,10.02,20.08695652173913,7.312366199315531,23,"{'VERB': 50, 'ADP': 47, 'PROPN': 18, 'DET': 41, 'ADJ': 57, 'NOUN': 101, 'PART': 8, 'PRON': 31, 'SCONJ': 8, 'PUNCT': 40, 'CCONJ': 23, 'AUX': 22, 'NUM': 1, 'ADV': 15}","{'csubj': 6, 'prep': 47, 'compound': 12, 'pobj': 41, 'ROOT': 23, 'det': 41, 'amod': 48, 'dobj': 28, 'aux': 16, 'acl': 4, 'advmod': 20, 'nsubj': 22, 'relcl': 7, 'punct': 40, 'advcl': 8, 'cc': 23, 'conj': 24, 'mark': 3, 'acomp': 7, 'xcomp': 2, 'nmod': 1, 'attr': 4, 'poss': 17, 'nummod': 1, 'pcomp': 5, 'nsubjpass': 2, 'auxpass': 2, 'appos': 3, 'ccomp': 2, 'preconj': 1, 'prt': 1, 'neg': 1}",14,0.7869565217391304,0.850828729281768,7.239130434782608,139
43.43,12.0,13.51,14.2,14.45,14.6,10.8,23.785714285714285,8.160694748335475,14,"{'VERB': 41, 'ADP': 30, 'PROPN': 20, 'ADV': 18, 'DET': 22, 'ADJ': 30, 'NOUN': 75, 'PUNCT': 36, 'CCONJ': 12, 'AUX': 13, 'PRON': 26, 'PART': 7, 'SCONJ': 3}","{'csubj': 5, 'prep': 31, 'compound': 21, 'pobj': 29, 'advmod': 18, 'ROOT': 14, 'det': 22, 'amod': 25, 'dobj': 25, 'punct': 36, 'cc': 12, 'conj': 14, 'aux': 13, 'poss': 15, 'nsubj': 14, 'acomp': 5, 'ccomp': 5, 'advcl': 6, 'relcl': 3, 'xcomp': 2, 'acl': 3, 'npadvmod': 4, 'attr': 1, 'mark': 2, 'pcomp': 2, 'dep': 1, 'preconj': 1, 'nsubjpass': 1, 'auxpass': 1, 'dative': 1, 'appos': 1}",10,0.7861271676300579,0.8455882352941176,6.572254335260116,140
27.42,14.0,14.03,15.2,17.11,16.2,11.13,20.58823529411765,6.996291652426531,17,"{'VERB': 36, 'PROPN': 24, 'ADP': 36, 'DET': 19, 'NOUN': 73, 'AUX': 11, 'ADJ': 52, 'CCONJ': 19, 'PUNCT': 36, 'NUM': 1, 'PART': 6, 'ADV': 21, 'SCONJ': 2, 'PRON': 14}","{'csubj': 6, 'compound': 12, 'dobj': 24, 'prep': 36, 'det': 19, 'pobj': 33, 'ROOT': 17, 'amod': 41, 'attr': 3, 'cc': 19, 'conj': 21, 'punct': 36, 'nummod': 1, 'nsubj': 15, 'appos': 1, 'preconj': 3, 'advmod': 24, 'aux': 7, 'advcl': 5, 'acomp': 4, 'nmod': 4, 'poss': 7, 'relcl': 4, 'parataxis': 1, 'pcomp': 2, 'acl': 2, 'neg': 1, 'prt': 1, 'ccomp': 1}",18,0.7202072538860104,0.7482014388489209,7.305699481865285,141
33.04,13.9,14.24,14.6,15.61,16.3,10.23,23.055555555555557,8.086148803301594,18,"{'VERB': 46, 'ADP': 41, 'PROPN': 17, 'NOUN': 94, 'DET': 32, 'ADJ': 64, 'PART': 8, 'CCONJ': 22, 'PUNCT': 33, 'PRON': 14, 'AUX': 19, 'NUM': 1, 'ADV': 18, 'SCONJ': 6}","{'csubj': 7, 'prep': 39, 'compound': 16, 'pobj': 39, 'ROOT': 18, 'det': 32, 'amod': 54, 'dobj': 25, 'aux': 15, 'acl': 6, 'cc': 22, 'conj': 22, 'punct': 33, 'poss': 9, 'nsubj': 15, 'ccomp': 3, 'nsubjpass': 5, 'auxpass': 6, 'agent': 2, 'nummod': 1, 'advmod': 20, 'pcomp': 2, 'npadvmod': 1, 'advcl': 5, 'mark': 4, 'relcl': 3, 'nmod': 2, 'xcomp': 2, 'acomp': 5, 'appos': 1, 'preconj': 1}",14,0.695067264573991,0.7419354838709677,7.20627802690583,142
40.08,13.3,14.7,14.6,13.29,14.9,10.16,25.466666666666665,8.349584154648396,15,"{'VERB': 44, 'ADP': 39, 'PROPN': 12, 'ADV': 21, 'DET': 33, 'NOUN': 75, 'PART': 13, 'ADJ': 40, 'PUNCT': 35, 'PRON': 27, 'CCONJ': 16, 'SCONJ': 7, 'AUX': 19, 'INTJ': 1}","{'csubj': 6, 'prep': 38, 'compound': 9, 'pobj': 39, 'advmod': 23, 'ROOT': 15, 'det': 32, 'dobj': 19, 'aux': 15, 'acl': 4, 'punct': 35, 'dep': 1, 'poss': 11, 'amod': 33, 'cc': 16, 'conj': 18, 'mark': 5, 'nsubj': 18, 'advcl': 9, 'preconj': 2, 'attr': 7, 'agent': 1, 'relcl': 6, 'ccomp': 2, 'neg': 3, 'auxpass': 3, 'nsubjpass': 2, 'expl': 1, 'acomp': 3, 'quantmod': 1, 'nummod': 1, 'npadvmod': 1, 'intj': 1, 'xcomp': 2}",8,0.7640449438202247,0.8161764705882353,6.747191011235955,143
72.16,7.2,9.03,10.2,9.68,9.3,8.33,17.80952380952381,7.1088077335296,21,"{'VERB': 52, 'DET': 24, 'NOUN': 73, 'ADP': 32, 'PROPN': 7, 'ADJ': 31, 'PUNCT': 43, 'AUX': 21, 'ADV': 24, 'CCONJ': 15, 'PRON': 27, 'PART': 10, 'NUM': 3, 'SCONJ': 12}","{'csubj': 4, 'det': 24, 'compound': 13, 'dobj': 22, 'prep': 30, 'pobj': 26, 'ROOT': 21, 'amod': 19, 'punct': 43, 'aux': 20, 'npadvmod': 1, 'oprd': 1, 'pcomp': 4, 'cc': 16, 'nsubj': 21, 'conj': 16, 'advmod': 28, 'acomp': 8, 'poss': 12, 'acl': 3, 'nmod': 2, 'nummod': 2, 'ccomp': 2, 'advcl': 11, 'xcomp': 8, 'nsubjpass': 3, 'auxpass': 3, 'prt': 2, 'mark': 5, 'relcl': 1, 'attr': 1, 'neg': 1, 'dep': 1}",10,0.7349397590361446,0.7868852459016393,5.5602409638554215,144
36.22,14.8,16.9,15.7,14.74,18.0,10.61,28.90909090909091,5.7596487496207835,11,"{'VERB': 29, 'PROPN': 12, 'ADJ': 43, 'NOUN': 80, 'AUX': 11, 'ADP': 44, 'DET': 24, 'PRON': 13, 'CCONJ': 19, 'PUNCT': 27, 'ADV': 9, 'PART': 5, 'SCONJ': 2}","{'csubj': 1, 'compound': 15, 'dobj': 13, 'ROOT': 11, 'prep': 44, 'pcomp': 2, 'det': 24, 'poss': 4, 'amod': 35, 'pobj': 41, 'cc': 19, 'conj': 21, 'punct': 27, 'nsubjpass': 3, 'auxpass': 3, 'advmod': 11, 'nsubj': 14, 'neg': 1, 'acomp': 2, 'ccomp': 4, 'advcl': 4, 'aux': 5, 'appos': 1, 'acl': 3, 'attr': 3, 'relcl': 3, 'preconj': 1, 'xcomp': 1, 'mark': 1, 'prt': 1}",13,0.7701863354037267,0.8145161290322581,6.782608695652174,145
34.46,13.4,13.99,15.3,15.37,15.4,10.21,24.3125,8.815602290825057,16,"{'VERB': 45, 'ADJ': 43, 'NOUN': 83, 'CCONJ': 26, 'ADP': 43, 'AUX': 16, 'ADV': 12, 'DET': 21, 'PUNCT': 28, 'PRON': 33, 'SCONJ': 12, 'PART': 10, 'PROPN': 17}","{'csubj': 4, 'amod': 34, 'dobj': 25, 'cc': 25, 'compound': 13, 'conj': 26, 'prep': 39, 'pobj': 35, 'ROOT': 16, 'advmod': 15, 'det': 22, 'attr': 2, 'punct': 28, 'poss': 18, 'mark': 7, 'nsubj': 25, 'aux': 17, 'ccomp': 4, 'pcomp': 8, 'advcl': 10, 'acomp': 4, 'neg': 1, 'xcomp': 2, 'preconj': 2, 'relcl': 4, 'acl': 1, 'agent': 1, 'prt': 1}",6,0.7783783783783784,0.8402777777777778,7.232432432432432,146
14.59,16.9,17.43,17.7,18.74,19.4,10.99,25.333333333333332,9.775252199076787,15,"{'VERB': 48, 'DET': 26, 'ADJ': 51, 'NOUN': 90, 'ADP': 43, 'PROPN': 8, 'PUNCT': 36, 'AUX': 11, 'ADV': 21, 'CCONJ': 18, 'PRON': 16, 'PART': 7, 'SCONJ': 4, 'NUM': 1}","{'csubj': 4, 'det': 26, 'amod': 43, 'dobj': 32, 'prep': 43, 'compound': 10, 'pobj': 34, 'punct': 36, 'ROOT': 15, 'advmod': 24, 'attr': 2, 'cc': 18, 'poss': 8, 'conj': 18, 'aux': 12, 'xcomp': 2, 'npadvmod': 2, 'relcl': 6, 'nsubj': 16, 'advcl': 6, 'nmod': 2, 'acomp': 3, 'acl': 6, 'pcomp': 9, 'appos': 1, 'mark': 1, 'preconj': 1}",7,0.7766990291262136,0.8125,7.558252427184466,147
31.11,14.7,15.08,16.1,16.6,17.8,10.24,25.1875,8.360762151263485,16,"{'VERB': 47, 'DET': 32, 'NOUN': 91, 'ADP': 43, 'PROPN': 25, 'PART': 8, 'ADV': 14, 'ADJ': 50, 'CCONJ': 21, 'PRON': 23, 'PUNCT': 30, 'NUM': 1, 'SCONJ': 4, 'AUX': 14}","{'csubj': 6, 'det': 31, 'npadvmod': 1, 'prep': 43, 'compound': 19, 'pobj': 40, 'preconj': 2, 'advmod': 15, 'ROOT': 16, 'amod': 43, 'dobj': 30, 'cc': 21, 'conj': 21, 'aux': 15, 'relcl': 5, 'poss': 15, 'punct': 30, 'nsubj': 20, 'advcl': 8, 'nummod': 1, 'ccomp': 4, 'xcomp': 3, 'nmod': 1, 'acomp': 5, 'prt': 1, 'mark': 3, 'acl': 1, 'pcomp': 2, 'predet': 1}",17,0.6912442396313364,0.7933333333333333,7.216589861751152,148
30.3,15.0,16.26,15.9,16.08,17.8,10.94,26.6875,10.116315720162158,16,"{'SCONJ': 7, 'VERB': 43, 'ADP': 47, 'PROPN': 13, 'NOUN': 102, 'PUNCT': 39, 'PRON': 22, 'ADJ': 53, 'PART': 5, 'DET': 33, 'CCONJ': 22, 'ADV': 19, 'AUX': 22}","{'advmod': 21, 'advcl': 7, 'prep': 48, 'compound': 15, 'pobj': 45, 'punct': 39, 'poss': 8, 'ROOT': 16, 'aux': 11, 'acl': 5, 'det': 32, 'amod': 37, 'dobj': 26, 'conj': 25, 'cc': 22, 'nsubj': 22, 'relcl': 10, 'agent': 1, 'nmod': 1, 'acomp': 8, 'pcomp': 2, 'mark': 5, 'npadvmod': 1, 'predet': 1, 'csubj': 5, 'neg': 1, 'appos': 3, 'nsubjpass': 2, 'auxpass': 2, 'attr': 2, 'xcomp': 3, 'preconj': 1}",11,0.7605633802816901,0.8271604938271605,7.323943661971831,149
42.61,12.3,13.09,13.8,13.75,14.4,10.35,20.653846153846153,8.08580098164634,26,"{'VERB': 51, 'DET': 42, 'NOUN': 123, 'ADP': 53, 'PROPN': 45, 'AUX': 14, 'ADJ': 63, 'PART': 11, 'CCONJ': 27, 'PUNCT': 49, 'ADV': 14, 'PRON': 31, 'NUM': 1, 'X': 10, 'SCONJ': 3}","{'csubj': 4, 'det': 42, 'compound': 36, 'dobj': 41, 'prep': 54, 'pobj': 50, 'ROOT': 26, 'amod': 60, 'attr': 4, 'aux': 16, 'relcl': 9, 'cc': 27, 'conj': 31, 'punct': 50, 'pcomp': 3, 'advmod': 15, 'nsubj': 21, 'acl': 4, 'poss': 18, 'nummod': 1, 'acomp': 2, 'appos': 1, 'meta': 8, 'preconj': 2, 'neg': 1, 'nmod': 2, 'prt': 1, 'xcomp': 4, 'ccomp': 1, 'advcl': 2, 'mark': 1}",27,0.712280701754386,0.7931034482758621,6.63859649122807,150
35.27,13.1,13.5,14.2,14.85,14.7,10.46,20.318181818181817,8.476632927355292,22,"{'PRON': 25, 'VERB': 54, 'ADP': 48, 'DET': 27, 'ADJ': 39, 'NOUN': 86, 'PROPN': 42, 'AUX': 15, 'PUNCT': 39, 'PART': 10, 'ADV': 13, 'CCONJ': 30, 'SCONJ': 5, 'NUM': 2, 'INTJ': 1, 'X': 11}","{'nsubj': 20, 'ROOT': 22, 'prep': 47, 'det': 26, 'amod': 32, 'pobj': 42, 'compound': 25, 'aux': 17, 'relcl': 4, 'punct': 38, 'advmod': 15, 'cc': 30, 'conj': 34, 'poss': 13, 'acl': 6, 'ccomp': 2, 'dobj': 30, 'npadvmod': 2, 'nummod': 1, 'appos': 1, 'csubj': 4, 'prt': 1, 'meta': 12, 'advcl': 5, 'acomp': 3, 'mark': 2, 'nsubjpass': 1, 'auxpass': 1, 'pcomp': 3, 'xcomp': 3, 'preconj': 1, 'neg': 1, 'nmod': 2, 'predet': 1}",23,0.7619047619047619,0.8125,6.987012987012987,151
51.78,10.9,13.22,13.3,12.07,12.8,9.6,24.61111111111111,9.458323135905744,18,"{'VERB': 55, 'ADP': 42, 'NOUN': 104, 'DET': 43, 'PROPN': 14, 'AUX': 20, 'ADV': 19, 'ADJ': 36, 'CCONJ': 21, 'PUNCT': 47, 'SCONJ': 5, 'PRON': 27, 'PART': 10}","{'csubj': 4, 'prep': 43, 'pobj': 32, 'det': 43, 'compound': 22, 'aux': 18, 'advmod': 21, 'ROOT': 18, 'amod': 31, 'cc': 22, 'conj': 28, 'attr': 3, 'punct': 47, 'nsubj': 19, 'advcl': 6, 'dobj': 36, 'mark': 3, 'acomp': 6, 'npadvmod': 2, 'poss': 11, 'appos': 1, 'acl': 3, 'pcomp': 10, 'relcl': 4, 'ccomp': 3, 'xcomp': 3, 'neg': 1, 'nmod': 1, 'preconj': 1, 'dative': 1}",9,0.7681159420289855,0.8301886792452831,6.352657004830918,152
21.02,16.5,17.31,17.0,17.06,19.0,10.73,27.5,8.864724097981467,12,"{'VERB': 38, 'ADP': 47, 'PROPN': 22, 'ADV': 9, 'DET': 28, 'ADJ': 45, 'NOUN': 63, 'PRON': 15, 'AUX': 9, 'CCONJ': 16, 'PUNCT': 29, 'SCONJ': 4, 'PART': 5}","{'csubj': 5, 'prep': 46, 'compound': 14, 'pobj': 41, 'advmod': 11, 'ROOT': 12, 'det': 28, 'amod': 38, 'dobj': 17, 'nsubjpass': 2, 'auxpass': 2, 'relcl': 6, 'agent': 1, 'cc': 16, 'conj': 17, 'punct': 29, 'nmod': 1, 'nsubj': 10, 'aux': 8, 'acl': 4, 'appos': 1, 'xcomp': 2, 'poss': 4, 'ccomp': 1, 'acomp': 2, 'pcomp': 3, 'advcl': 4, 'npadvmod': 1, 'prt': 1, 'mark': 1, 'neg': 1, 'attr': 1}",10,0.7380952380952381,0.75,7.333333333333333,153
47.62,12.5,14.29,13.4,13.18,15.3,10.18,26.375,5.406882188470542,8,"{'PROPN': 8, 'ADP': 25, 'AUX': 6, 'PART': 3, 'ADV': 9, 'DET': 22, 'ADJ': 28, 'NOUN': 51, 'PRON': 10, 'VERB': 20, 'CCONJ': 10, 'PUNCT': 18, 'SCONJ': 1}","{'nsubj': 10, 'prep': 23, 'compound': 7, 'pobj': 24, 'ROOT': 8, 'neg': 1, 'advmod': 11, 'det': 22, 'amod': 25, 'attr': 2, 'poss': 3, 'appos': 2, 'cc': 10, 'conj': 12, 'punct': 18, 'advcl': 4, 'dobj': 10, 'nsubjpass': 1, 'auxpass': 1, 'agent': 1, 'relcl': 2, 'acl': 2, 'prt': 1, 'acomp': 1, 'csubj': 2, 'aux': 3, 'dative': 1, 'npadvmod': 1, 'xcomp': 3}",6,0.7962962962962963,0.8372093023255814,6.416666666666667,154
33.14,13.9,15.26,15.5,16.48,17.0,11.04,23.4,7.472616676907762,10,"{'VERB': 24, 'ADP': 26, 'PROPN': 8, 'DET': 14, 'ADJ': 32, 'NOUN': 55, 'PART': 6, 'CCONJ': 12, 'PUNCT': 20, 'PRON': 16, 'ADV': 11, 'SCONJ': 2, 'AUX': 8}","{'csubj': 5, 'prep': 27, 'compound': 8, 'pobj': 24, 'ROOT': 10, 'det': 14, 'amod': 26, 'dobj': 13, 'aux': 6, 'acl': 2, 'cc': 12, 'conj': 13, 'punct': 20, 'poss': 7, 'advmod': 13, 'preconj': 1, 'appos': 1, 'nmod': 1, 'nsubj': 9, 'relcl': 5, 'npadvmod': 2, 'advcl': 1, 'acomp': 4, 'nsubjpass': 1, 'auxpass': 1, 'agent': 1, 'attr': 1, 'ccomp': 1, 'pcomp': 3, 'neg': 1, 'xcomp': 1}",5,0.8780487804878049,0.8888888888888888,7.211382113821138,155
31.11,14.7,16.31,15.6,14.8,16.3,10.89,25.307692307692307,9.15998501329489,13,"{'VERB': 43, 'ADP': 38, 'PROPN': 20, 'DET': 24, 'ADJ': 35, 'NOUN': 69, 'PART': 8, 'CCONJ': 16, 'PUNCT': 27, 'SCONJ': 5, 'PRON': 20, 'ADV': 12, 'AUX': 12}","{'csubj': 5, 'prep': 38, 'compound': 16, 'pobj': 36, 'ROOT': 13, 'det': 24, 'amod': 26, 'dobj': 21, 'aux': 13, 'acl': 5, 'cc': 16, 'conj': 17, 'punct': 27, 'mark': 3, 'nsubj': 13, 'advcl': 8, 'poss': 10, 'appos': 1, 'advmod': 15, 'relcl': 3, 'xcomp': 3, 'acomp': 6, 'pcomp': 3, 'attr': 1, 'agent': 1, 'nmod': 2, 'ccomp': 2, 'preconj': 1}",8,0.8323699421965318,0.8472222222222222,6.895953757225434,156
39.97,13.3,14.12,14.9,13.41,15.1,9.99,25.266666666666666,9.412521211426593,15,"{'PRON': 21, 'ADJ': 45, 'PART': 8, 'VERB': 50, 'ADP': 43, 'NOUN': 88, 'SCONJ': 8, 'PUNCT': 31, 'PROPN': 4, 'CCONJ': 18, 'AUX': 13, 'DET': 21, 'ADV': 18, 'NUM': 1, 'X': 10}","{'poss': 10, 'ROOT': 15, 'aux': 10, 'advcl': 12, 'prep': 42, 'pobj': 36, 'amod': 37, 'mark': 3, 'punct': 32, 'csubj': 5, 'dobj': 28, 'cc': 18, 'conj': 23, 'det': 21, 'attr': 3, 'acl': 6, 'advmod': 22, 'agent': 1, 'nsubj': 13, 'pcomp': 5, 'compound': 9, 'preconj': 2, 'ccomp': 2, 'meta': 9, 'relcl': 3, 'npadvmod': 1, 'prt': 1, 'acomp': 3, 'xcomp': 1, 'nsubjpass': 2, 'auxpass': 2, 'dep': 2}",10,0.6842105263157895,0.7384615384615385,6.58421052631579,157
40.08,13.3,14.23,14.5,14.45,16.0,10.21,22.0,14.021412197064887,20,"{'PRON': 26, 'NOUN': 79, 'ADP': 53, 'VERB': 48, 'PROPN': 39, 'AUX': 19, 'ADV': 20, 'ADJ': 48, 'PUNCT': 43, 'DET': 21, 'CCONJ': 21, 'PART': 8, 'NUM': 1, 'SCONJ': 2, 'X': 12}","{'poss': 12, 'nsubj': 16, 'prep': 51, 'pcomp': 9, 'compound': 25, 'dobj': 27, 'ROOT': 20, 'advmod': 19, 'acomp': 10, 'punct': 44, 'det': 21, 'amod': 37, 'pobj': 42, 'cc': 21, 'conj': 24, 'relcl': 5, 'ccomp': 2, 'aux': 9, 'advcl': 6, 'attr': 4, 'nummod': 1, 'nmod': 2, 'appos': 2, 'npadvmod': 1, 'mark': 2, 'meta': 9, 'xcomp': 3, 'preconj': 3, 'acl': 3, 'agent': 1, 'dative': 1, 'csubj': 3, 'neg': 2, 'prt': 1, 'nsubjpass': 1, 'auxpass': 1}",22,0.7577092511013216,0.8197674418604651,6.590308370044053,158
42.34,14.5,15.56,15.1,13.3,17.7,9.69,31.571428571428573,8.49969987465344,14,"{'VERB': 40, 'DET': 45, 'ADJ': 53, 'NOUN': 101, 'ADP': 63, 'PROPN': 33, 'PUNCT': 35, 'PART': 6, 'PRON': 18, 'CCONJ': 14, 'AUX': 14, 'SCONJ': 5, 'ADV': 15}","{'csubj': 4, 'det': 46, 'amod': 50, 'dobj': 25, 'prep': 60, 'compound': 27, 'pobj': 55, 'punct': 35, 'appos': 1, 'ROOT': 14, 'aux': 8, 'acl': 3, 'nsubj': 19, 'relcl': 8, 'cc': 14, 'conj': 14, 'poss': 5, 'attr': 4, 'advmod': 22, 'advcl': 4, 'preconj': 3, 'acomp': 2, 'pcomp': 6, 'prt': 2, 'nmod': 1, 'ccomp': 2, 'npadvmod': 1, 'nsubjpass': 2, 'auxpass': 2, 'mark': 1, 'agent': 1, 'dative': 1}",19,0.7048458149779736,0.76875,6.488986784140969,159
23.87,15.4,16.19,16.7,17.4,18.2,10.95,24.5,9.414085191881366,16,"{'VERB': 46, 'DET': 32, 'ADJ': 53, 'NOUN': 83, 'CCONJ': 28, 'ADP': 40, 'PROPN': 14, 'ADV': 17, 'PRON': 14, 'PUNCT': 37, 'AUX': 12, 'PART': 8, 'SCONJ': 8}","{'csubj': 4, 'det': 32, 'amod': 47, 'dobj': 26, 'cc': 28, 'conj': 30, 'prep': 41, 'compound': 7, 'pobj': 36, 'advmod': 23, 'ROOT': 16, 'poss': 6, 'punct': 37, 'nsubj': 17, 'neg': 2, 'pcomp': 4, 'nmod': 2, 'appos': 2, 'aux': 12, 'relcl': 2, 'advcl': 4, 'acl': 3, 'ccomp': 3, 'xcomp': 1, 'nsubjpass': 1, 'auxpass': 1, 'acomp': 2, 'mark': 1, 'preconj': 2}",12,0.7487437185929648,0.7986577181208053,7.4623115577889445,160
34.26,13.5,14.62,15.0,15.78,15.9,10.53,21.285714285714285,8.327480938165527,21,"{'VERB': 51, 'ADP': 45, 'PROPN': 35, 'DET': 25, 'ADJ': 50, 'NOUN': 91, 'PART': 9, 'ADV': 17, 'CCONJ': 29, 'PUNCT': 40, 'AUX': 19, 'PRON': 21, 'NUM': 2, 'X': 12, 'SCONJ': 1}","{'csubj': 5, 'prep': 42, 'compound': 23, 'pobj': 37, 'ROOT': 21, 'det': 25, 'amod': 41, 'dobj': 30, 'aux': 14, 'advmod': 19, 'acl': 3, 'cc': 28, 'conj': 30, 'punct': 40, 'nsubj': 19, 'relcl': 5, 'poss': 11, 'ccomp': 3, 'preconj': 3, 'acomp': 6, 'npadvmod': 1, 'advcl': 8, 'meta': 12, 'attr': 4, 'prt': 1, 'nsubjpass': 1, 'auxpass': 1, 'agent': 1, 'mark': 1, 'neg': 1, 'pcomp': 6, 'nmod': 3, 'dative': 1, 'nummod': 1}",22,0.75,0.7816091954022989,7.163793103448276,161
40.99,12.9,14.64,14.9,14.5,15.6,9.8,23.88235294117647,7.873128931343,17,"{'VERB': 57, 'ADP': 48, 'PROPN': 17, 'DET': 36, 'ADJ': 37, 'NOUN': 82, 'PART': 9, 'PRON': 34, 'CCONJ': 21, 'PUNCT': 30, 'ADV': 17, 'SCONJ': 4, 'AUX': 14}","{'csubj': 9, 'prep': 46, 'compound': 14, 'pobj': 44, 'ROOT': 17, 'det': 35, 'amod': 28, 'dobj': 29, 'aux': 16, 'acl': 4, 'cc': 20, 'conj': 19, 'punct': 30, 'advmod': 20, 'advcl': 8, 'poss': 15, 'mark': 2, 'nsubj': 17, 'pcomp': 4, 'acomp': 5, 'attr': 1, 'xcomp': 4, 'relcl': 9, 'neg': 1, 'nsubjpass': 1, 'auxpass': 1, 'agent': 2, 'quantmod': 1, 'nummod': 1, 'preconj': 2, 'ccomp': 1}",8,0.7846153846153846,0.7777777777777778,6.933333333333334,162
42.21,12.5,14.14,14.5,14.21,14.9,10.41,17.814814814814813,10.270551346724597,27,"{'VERB': 52, 'ADP': 38, 'PROPN': 31, 'DET': 37, 'ADJ': 51, 'NOUN': 104, 'PART': 11, 'PRON': 22, 'CCONJ': 26, 'PUNCT': 42, 'SCONJ': 8, 'X': 16, 'AUX': 26, 'ADV': 17}","{'csubj': 3, 'prep': 39, 'compound': 13, 'pobj': 37, 'ROOT': 27, 'det': 36, 'amod': 42, 'dobj': 31, 'aux': 16, 'acl': 5, 'poss': 10, 'cc': 26, 'conj': 30, 'punct': 46, 'advmod': 21, 'advcl': 10, 'nsubj': 27, 'ccomp': 5, 'npadvmod': 2, 'acomp': 6, 'relcl': 9, 'xcomp': 3, 'attr': 7, 'meta': 7, 'mark': 4, 'auxpass': 4, 'nmod': 4, 'neg': 1, 'pcomp': 2, 'appos': 1, 'nsubjpass': 3, 'preconj': 1, 'dep': 1, 'quantmod': 1, 'nummod': 1}",23,0.7748917748917749,0.8100558659217877,7.125541125541125,163
32.73,14.0,15.85,16.0,16.07,16.9,11.13,23.842105263157894,8.910450150450117,19,"{'VERB': 48, 'ADP': 52, 'PROPN': 21, 'ADV': 19, 'DET': 41, 'ADJ': 64, 'NOUN': 100, 'PUNCT': 42, 'CCONJ': 24, 'PART': 8, 'PRON': 17, 'SCONJ': 4, 'NUM': 1, 'AUX': 12}","{'csubj': 7, 'prep': 51, 'compound': 12, 'pobj': 52, 'advmod': 20, 'ROOT': 19, 'det': 41, 'amod': 55, 'dobj': 27, 'punct': 42, 'conj': 25, 'cc': 24, 'preconj': 2, 'poss': 7, 'nsubj': 16, 'advcl': 8, 'aux': 5, 'acl': 4, 'relcl': 6, 'nummod': 1, 'attr': 5, 'acomp': 4, 'pcomp': 3, 'neg': 2, 'nmod': 1, 'mark': 3, 'npadvmod': 3, 'agent': 2, 'appos': 1, 'xcomp': 3, 'auxpass': 1, 'ccomp': 1}",16,0.7916666666666666,0.8368421052631579,7.1125,164
