flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,coleman_liau_index,automated_readability_index,dale_chall_readability_score,avg_sentence_length,std_sentence_length,num_sentences,pos_distribution,dep_distribution,num_entities,type_token_ratio,hapax_ratio,avg_word_length,response_id
56.05,9.2,8.99,11.0,12.69,11.5,8.58,16.390243902439025,6.654827878078671,41,"{'PRON': 35, 'VERB': 77, 'ADP': 58, 'DET': 38, 'ADJ': 67, 'NOUN': 151, 'PUNCT': 63, 'PROPN': 77, 'CCONJ': 37, 'AUX': 21, 'ADV': 12, 'PART': 14, 'SPACE': 3, 'NUM': 2, 'X': 15, 'SCONJ': 2}","{'nsubj': 39, 'ROOT': 41, 'prep': 57, 'det': 38, 'amod': 69, 'pobj': 57, 'punct': 64, 'preconj': 1, 'compound': 67, 'cc': 37, 'conj': 40, 'dobj': 41, 'nsubjpass': 2, 'auxpass': 2, 'advmod': 14, 'relcl': 15, 'poss': 10, 'aux': 23, 'ccomp': 1, 'dep': 4, 'appos': 2, 'nummod': 2, 'acomp': 4, 'xcomp': 10, 'neg': 3, 'meta': 13, 'acl': 3, 'attr': 2, 'npadvmod': 1, 'prt': 1, 'nmod': 7, 'advcl': 1, 'pcomp': 1}",49,0.5890052356020943,0.6888888888888889,6.112565445026178,137
60.65,9.5,10.76,11.5,11.02,11.7,8.91,20.333333333333332,9.540556703999101,15,"{'PRON': 18, 'ADJ': 35, 'SCONJ': 7, 'AUX': 20, 'VERB': 33, 'PART': 4, 'ADP': 27, 'NOUN': 45, 'CCONJ': 17, 'PROPN': 28, 'PUNCT': 31, 'ADV': 11, 'NUM': 4, 'DET': 17, 'X': 8}","{'poss': 11, 'ROOT': 15, 'mark': 6, 'nsubj': 13, 'aux': 12, 'ccomp': 6, 'advmod': 12, 'xcomp': 3, 'prep': 26, 'pobj': 23, 'cc': 17, 'conj': 20, 'compound': 12, 'punct': 34, 'nsubjpass': 2, 'auxpass': 2, 'advcl': 7, 'attr': 3, 'det': 16, 'amod': 24, 'nummod': 2, 'relcl': 1, 'prt': 2, 'npadvmod': 2, 'csubj': 3, 'quantmod': 1, 'dobj': 14, 'pcomp': 3, 'acomp': 5, 'meta': 4, 'neg': 1, 'dep': 1, 'acl': 1, 'agent': 1}",23,0.7333333333333333,0.7777777777777778,6.407407407407407,138
47.18,10.6,10.29,12.4,13.16,12.1,8.9,16.236842105263158,7.424831064979883,38,"{'PRON': 31, 'VERB': 70, 'ADP': 59, 'DET': 35, 'ADJ': 54, 'NOUN': 113, 'PUNCT': 86, 'PROPN': 49, 'AUX': 27, 'CCONJ': 34, 'ADV': 15, 'PART': 12, 'SPACE': 12, 'NUM': 5, 'X': 8, 'SCONJ': 7}","{'nsubj': 22, 'ROOT': 38, 'prep': 57, 'det': 35, 'amod': 42, 'pobj': 54, 'punct': 86, 'compound': 33, 'attr': 2, 'conj': 42, 'cc': 34, 'advmod': 17, 'aux': 21, 'acl': 6, 'ccomp': 5, 'dobj': 31, 'poss': 16, 'dep': 15, 'npadvmod': 3, 'csubj': 3, 'nummod': 1, 'nsubjpass': 4, 'auxpass': 4, 'pcomp': 5, 'meta': 6, 'advcl': 8, 'mark': 5, 'acomp': 8, 'xcomp': 4, 'agent': 1, 'appos': 1, 'nmod': 2, 'preconj': 1, 'dative': 1, 'relcl': 4}",28,0.6807017543859649,0.7680412371134021,6.719298245614035,139
44.34,11.6,11.22,12.8,12.18,12.2,8.89,19.291666666666668,8.60464587043276,24,"{'ADV': 20, 'PUNCT': 44, 'VERB': 58, 'NOUN': 101, 'ADP': 48, 'PROPN': 21, 'AUX': 28, 'DET': 23, 'ADJ': 30, 'PRON': 42, 'PART': 9, 'SCONJ': 15, 'NUM': 1, 'CCONJ': 10, 'X': 13}","{'ROOT': 24, 'punct': 43, 'amod': 25, 'compound': 31, 'nsubj': 30, 'prep': 42, 'pobj': 41, 'aux': 24, 'det': 23, 'npadvmod': 2, 'acomp': 5, 'nsubjpass': 3, 'auxpass': 4, 'pcomp': 5, 'advmod': 20, 'mark': 12, 'advcl': 14, 'relcl': 6, 'ccomp': 6, 'dobj': 31, 'poss': 14, 'nummod': 1, 'dative': 2, 'xcomp': 9, 'cc': 10, 'conj': 10, 'meta': 14, 'attr': 1, 'prt': 3, 'acl': 1, 'appos': 1, 'dep': 1, 'neg': 1, 'nmod': 3, 'agent': 1}",13,0.6635514018691588,0.7464788732394366,6.4953271028037385,140
56.86,8.9,9.83,11.4,12.23,11.1,9.2,15.583333333333334,9.292694263057763,36,"{'PRON': 33, 'VERB': 66, 'ADP': 49, 'DET': 18, 'ADJ': 56, 'NOUN': 90, 'PUNCT': 81, 'PROPN': 44, 'AUX': 33, 'ADV': 21, 'NUM': 4, 'CCONJ': 20, 'SCONJ': 16, 'PART': 11, 'SPACE': 10, 'X': 9}","{'nsubj': 30, 'ROOT': 36, 'prep': 52, 'det': 19, 'amod': 38, 'compound': 28, 'pobj': 43, 'punct': 81, 'advmod': 28, 'attr': 3, 'nummod': 1, 'conj': 24, 'cc': 20, 'aux': 24, 'pcomp': 6, 'dep': 11, 'advcl': 15, 'dobj': 34, 'mark': 8, 'nsubjpass': 4, 'auxpass': 4, 'npadvmod': 2, 'acomp': 13, 'meta': 5, 'ccomp': 6, 'xcomp': 9, 'poss': 11, 'relcl': 2, 'acl': 3, 'neg': 1}",33,0.7170542635658915,0.7621621621621621,6.534883720930233,141
54.93,9.6,10.96,12.2,12.87,12.2,9.41,15.84375,8.515094593573227,32,"{'ADV': 28, 'PUNCT': 70, 'VERB': 48, 'ADP': 44, 'PROPN': 37, 'DET': 17, 'ADJ': 54, 'CCONJ': 26, 'NOUN': 89, 'AUX': 42, 'PART': 5, 'PRON': 19, 'SPACE': 10, 'NUM': 3, 'X': 10, 'SCONJ': 5}","{'ROOT': 32, 'punct': 72, 'csubj': 6, 'advmod': 28, 'prep': 43, 'compound': 25, 'pobj': 39, 'xcomp': 5, 'det': 17, 'amod': 37, 'cc': 26, 'conj': 31, 'dobj': 21, 'nsubj': 21, 'aux': 18, 'relcl': 2, 'ccomp': 5, 'prt': 1, 'poss': 8, 'dep': 11, 'nsubjpass': 5, 'auxpass': 5, 'pcomp': 5, 'expl': 1, 'nummod': 1, 'attr': 5, 'acomp': 16, 'meta': 5, 'advcl': 7, 'mark': 5, 'neg': 2, 'nmod': 1, 'npadvmod': 1}",29,0.7248908296943232,0.7530120481927711,6.829694323144105,142
64.51,8.0,9.63,11.5,10.78,10.2,8.6,17.333333333333332,6.486453119700633,27,"{'PRON': 32, 'VERB': 67, 'ADP': 42, 'DET': 32, 'ADJ': 42, 'NOUN': 75, 'PUNCT': 53, 'PROPN': 28, 'CCONJ': 17, 'ADV': 16, 'SCONJ': 14, 'AUX': 25, 'PART': 11, 'NUM': 2, 'X': 12}","{'nsubj': 33, 'ROOT': 27, 'prep': 41, 'det': 32, 'amod': 27, 'pobj': 35, 'punct': 54, 'compound': 18, 'dobj': 31, 'cc': 17, 'advmod': 19, 'conj': 23, 'xcomp': 5, 'mark': 12, 'aux': 22, 'relcl': 7, 'ccomp': 3, 'advcl': 10, 'attr': 2, 'acomp': 13, 'poss': 9, 'auxpass': 2, 'pcomp': 7, 'meta': 10, 'nsubjpass': 1, 'acl': 3, 'neg': 2, 'csubj': 1, 'dep': 1, 'prt': 1}",17,0.6954314720812182,0.7372262773722628,6.33502538071066,143
63.29,8.5,9.63,10.9,10.21,10.0,8.51,16.15625,8.657039675171877,32,"{'PRON': 42, 'VERB': 70, 'ADP': 41, 'DET': 26, 'ADJ': 42, 'NOUN': 99, 'PUNCT': 55, 'PROPN': 32, 'AUX': 25, 'PART': 16, 'CCONJ': 19, 'ADV': 23, 'NUM': 1, 'SCONJ': 10, 'X': 16}","{'nsubj': 37, 'ROOT': 32, 'prep': 36, 'det': 27, 'amod': 30, 'pobj': 32, 'punct': 58, 'acl': 3, 'attr': 3, 'aux': 29, 'relcl': 8, 'dobj': 39, 'cc': 19, 'conj': 20, 'advmod': 26, 'ccomp': 9, 'compound': 33, 'neg': 4, 'prt': 5, 'advcl': 10, 'xcomp': 8, 'poss': 13, 'mark': 6, 'acomp': 10, 'nmod': 3, 'meta': 10, 'npadvmod': 3, 'pcomp': 4}",21,0.6721991701244814,0.7592592592592593,5.771784232365145,144
55.64,9.4,10.39,11.8,12.29,11.4,9.53,15.794117647058824,8.273911557222943,34,"{'PROPN': 50, 'AUX': 19, 'DET': 38, 'ADJ': 58, 'NOUN': 116, 'PRON': 25, 'VERB': 55, 'ADP': 52, 'PUNCT': 67, 'CCONJ': 21, 'PART': 6, 'SPACE': 3, 'NUM': 2, 'ADV': 13, 'X': 10, 'SCONJ': 2}","{'compound': 44, 'nsubj': 25, 'ROOT': 34, 'det': 38, 'amod': 56, 'attr': 3, 'relcl': 6, 'dobj': 25, 'prep': 54, 'pobj': 52, 'punct': 69, 'acl': 10, 'agent': 1, 'poss': 10, 'cc': 21, 'conj': 23, 'aux': 15, 'xcomp': 3, 'advcl': 5, 'ccomp': 2, 'dep': 4, 'acomp': 4, 'advmod': 14, 'pcomp': 2, 'meta': 6, 'prt': 1, 'npadvmod': 2, 'auxpass': 1, 'appos': 1, 'nmod': 1, 'csubj': 2, 'parataxis': 1, 'neg': 1, 'mark': 1}",28,0.6881720430107527,0.78125,6.258064516129032,145
43.83,11.8,12.73,14.7,14.04,13.9,8.66,18.607142857142858,8.516116174282592,28,"{'VERB': 78, 'ADJ': 41, 'NOUN': 112, 'ADP': 48, 'AUX': 24, 'PUNCT': 42, 'ADV': 11, 'SCONJ': 17, 'PRON': 58, 'CCONJ': 22, 'DET': 26, 'PART': 9, 'PROPN': 18, 'NUM': 1, 'X': 14}","{'csubj': 3, 'amod': 37, 'dobj': 44, 'prep': 47, 'pobj': 42, 'aux': 22, 'ROOT': 28, 'punct': 43, 'advmod': 19, 'nsubj': 35, 'advcl': 9, 'nmod': 3, 'cc': 20, 'conj': 21, 'det': 26, 'relcl': 14, 'ccomp': 10, 'poss': 28, 'compound': 17, 'nummod': 1, 'pcomp': 4, 'acl': 2, 'acomp': 4, 'xcomp': 8, 'meta': 11, 'mark': 9, 'attr': 3, 'prt': 2, 'nsubjpass': 2, 'auxpass': 3, 'dep': 1, 'preconj': 3}",15,0.6058091286307054,0.6917808219178082,6.925311203319502,146
45.56,11.2,11.85,13.5,13.69,13.4,9.81,17.705882352941178,9.034344312822583,34,"{'VERB': 52, 'DET': 30, 'ADJ': 54, 'PUNCT': 86, 'NOUN': 122, 'ADP': 45, 'PROPN': 86, 'AUX': 23, 'CCONJ': 29, 'PRON': 28, 'ADV': 10, 'PART': 7, 'SPACE': 10, 'NUM': 4, 'X': 10, 'SCONJ': 6}","{'csubj': 3, 'det': 30, 'amod': 48, 'punct': 87, 'compound': 70, 'dobj': 33, 'prep': 46, 'pobj': 44, 'ROOT': 34, 'attr': 2, 'cc': 29, 'poss': 10, 'advmod': 10, 'aux': 18, 'conj': 39, 'acomp': 4, 'nsubj': 26, 'relcl': 7, 'ccomp': 2, 'dep': 12, 'nmod': 3, 'acl': 3, 'npadvmod': 1, 'appos': 5, 'xcomp': 3, 'meta': 5, 'pcomp': 3, 'mark': 6, 'advcl': 8, 'quantmod': 1, 'nummod': 1, 'nsubjpass': 3, 'auxpass': 3, 'oprd': 1, 'dative': 1, 'preconj': 1}",34,0.6739811912225705,0.7069767441860465,6.4420062695924765,147
47.08,10.6,10.4,13.2,14.03,12.9,8.67,17.258064516129032,10.035317446593416,31,"{'VERB': 55, 'DET': 25, 'NOUN': 100, 'ADP': 42, 'PROPN': 60, 'AUX': 24, 'ADJ': 41, 'PRON': 40, 'PUNCT': 64, 'CCONJ': 23, 'SCONJ': 7, 'ADV': 21, 'SPACE': 2, 'NUM': 13, 'X': 13, 'PART': 5}","{'csubj': 1, 'det': 25, 'npadvmod': 12, 'prep': 40, 'compound': 29, 'pobj': 41, 'aux': 24, 'ROOT': 31, 'amod': 36, 'attr': 3, 'poss': 17, 'punct': 68, 'cc': 23, 'conj': 31, 'mark': 5, 'nsubj': 33, 'acl': 3, 'dobj': 29, 'ccomp': 4, 'advmod': 21, 'dep': 2, 'nummod': 13, 'appos': 5, 'pcomp': 3, 'meta': 7, 'nmod': 3, 'expl': 2, 'relcl': 5, 'acomp': 4, 'xcomp': 8, 'advcl': 4, 'nsubjpass': 1, 'auxpass': 1, 'agent': 1}",38,0.6360153256704981,0.7349397590361446,6.816091954022989,148
57.77,8.6,10.31,11.5,12.35,10.6,9.35,12.63888888888889,6.6087180542816055,36,"{'NOUN': 88, 'ADP': 45, 'PRON': 31, 'ADJ': 36, 'PROPN': 24, 'PUNCT': 51, 'SCONJ': 12, 'AUX': 24, 'VERB': 58, 'ADV': 20, 'DET': 19, 'PART': 14, 'CCONJ': 16, 'NUM': 1, 'X': 16}","{'ROOT': 36, 'prep': 43, 'poss': 17, 'amod': 19, 'compound': 24, 'pobj': 37, 'punct': 56, 'mark': 11, 'nsubj': 21, 'aux': 21, 'ccomp': 3, 'dobj': 23, 'advmod': 22, 'advcl': 12, 'det': 19, 'relcl': 2, 'cc': 17, 'conj': 19, 'npadvmod': 2, 'nsubjpass': 3, 'acomp': 11, 'auxpass': 4, 'csubj': 2, 'acl': 4, 'pcomp': 5, 'meta': 6, 'nmod': 2, 'xcomp': 8, 'attr': 1, 'appos': 1, 'dep': 1, 'prt': 2, 'neg': 1}",20,0.7365853658536585,0.7880794701986755,6.839024390243902,149
54.63,9.8,9.77,12.2,11.95,11.6,9.15,15.093023255813954,10.089861255847369,43,"{'PRON': 35, 'VERB': 64, 'ADP': 50, 'DET': 39, 'ADJ': 71, 'NOUN': 149, 'PUNCT': 82, 'PROPN': 54, 'AUX': 22, 'CCONJ': 36, 'ADV': 9, 'SCONJ': 5, 'PART': 11, 'SPACE': 11, 'NUM': 3, 'X': 8}","{'nsubj': 31, 'ROOT': 43, 'prep': 47, 'det': 39, 'amod': 72, 'pobj': 46, 'punct': 82, 'compound': 58, 'nsubjpass': 1, 'auxpass': 1, 'poss': 11, 'cc': 36, 'conj': 40, 'advmod': 12, 'advcl': 4, 'nmod': 4, 'aux': 21, 'relcl': 9, 'ccomp': 4, 'dobj': 40, 'dep': 14, 'nummod': 1, 'attr': 5, 'appos': 3, 'neg': 1, 'xcomp': 4, 'npadvmod': 3, 'acl': 7, 'preconj': 2, 'prt': 3, 'pcomp': 2, 'mark': 2, 'acomp': 1}",45,0.6498516320474778,0.7671232876712328,6.12759643916914,150
57.77,8.6,9.71,11.4,11.65,10.2,8.95,13.488372093023257,7.998174480738555,43,"{'PRON': 23, 'VERB': 62, 'ADP': 48, 'DET': 24, 'ADJ': 54, 'NOUN': 99, 'PUNCT': 92, 'PROPN': 46, 'AUX': 35, 'CCONJ': 28, 'ADV': 20, 'PART': 12, 'SPACE': 12, 'NUM': 5, 'X': 8, 'SCONJ': 12}","{'nsubj': 24, 'ROOT': 43, 'prep': 47, 'det': 24, 'amod': 41, 'pobj': 42, 'punct': 91, 'compound': 27, 'attr': 1, 'conj': 32, 'cc': 28, 'advmod': 23, 'aux': 22, 'relcl': 1, 'ccomp': 3, 'dep': 14, 'csubj': 4, 'dobj': 28, 'nummod': 1, 'nsubjpass': 5, 'auxpass': 5, 'npadvmod': 2, 'meta': 4, 'acomp': 12, 'xcomp': 7, 'neg': 2, 'mark': 9, 'advcl': 11, 'poss': 14, 'pcomp': 5, 'prt': 1, 'nmod': 2, 'acl': 3, 'appos': 1, 'preconj': 1}",30,0.6943396226415094,0.7282608695652174,6.441509433962264,151
55.84,9.3,10.29,12.3,11.71,11.2,8.78,14.674418604651162,9.305464586661287,43,"{'VERB': 84, 'DET': 48, 'NOUN': 133, 'ADP': 46, 'PROPN': 52, 'AUX': 25, 'ADV': 12, 'ADJ': 40, 'PUNCT': 87, 'CCONJ': 25, 'PRON': 35, 'PART': 16, 'SPACE': 8, 'NUM': 2, 'SCONJ': 12, 'X': 6}","{'csubj': 3, 'det': 48, 'dobj': 41, 'prep': 49, 'pobj': 42, 'aux': 30, 'advmod': 13, 'ROOT': 43, 'amod': 35, 'attr': 5, 'punct': 86, 'cc': 25, 'expl': 2, 'conj': 34, 'nsubj': 39, 'relcl': 3, 'ccomp': 13, 'advcl': 12, 'dep': 9, 'nummod': 1, 'poss': 9, 'xcomp': 10, 'compound': 45, 'acomp': 10, 'acl': 1, 'pcomp': 4, 'mark': 9, 'dative': 3, 'neg': 3, 'appos': 1, 'auxpass': 1, 'nmod': 1, 'npadvmod': 1}",26,0.6858108108108109,0.7142857142857143,6.324324324324325,152
39.23,11.5,10.65,13.5,14.78,13.5,9.04,15.842105263157896,7.180112577146588,38,"{'VERB': 69, 'ADV': 29, 'ADP': 56, 'PROPN': 39, 'AUX': 26, 'DET': 23, 'ADJ': 58, 'NOUN': 129, 'PUNCT': 76, 'PRON': 22, 'CCONJ': 23, 'PART': 17, 'SCONJ': 4, 'SPACE': 3, 'NUM': 11, 'X': 17}","{'csubj': 2, 'advmod': 28, 'prep': 57, 'compound': 38, 'pobj': 48, 'aux': 30, 'ROOT': 38, 'det': 23, 'amod': 52, 'attr': 3, 'punct': 79, 'preconj': 1, 'cc': 24, 'conj': 28, 'poss': 10, 'acl': 5, 'dobj': 30, 'pcomp': 5, 'xcomp': 9, 'dep': 4, 'nummod': 6, 'nsubj': 30, 'quantmod': 8, 'acomp': 8, 'meta': 11, 'npadvmod': 2, 'advcl': 8, 'relcl': 5, 'appos': 1, 'nsubjpass': 1, 'auxpass': 1, 'mark': 2, 'ccomp': 2, 'nmod': 2, 'prt': 1}",30,0.5631399317406144,0.6303030303030303,7.0580204778157,153
67.89,8.8,11.05,11.5,10.68,12.2,8.04,22.6,7.50821772016058,15,"{'ADP': 27, 'PROPN': 13, 'PUNCT': 38, 'NOUN': 70, 'AUX': 11, 'ADV': 13, 'DET': 14, 'ADJ': 47, 'CCONJ': 16, 'PRON': 27, 'VERB': 38, 'PART': 9, 'SCONJ': 7, 'X': 9}","{'prep': 28, 'compound': 17, 'pobj': 29, 'punct': 38, 'nsubj': 18, 'ROOT': 15, 'advmod': 15, 'det': 13, 'amod': 39, 'attr': 5, 'cc': 16, 'expl': 3, 'conj': 17, 'quantmod': 1, 'aux': 15, 'relcl': 3, 'advcl': 8, 'dobj': 19, 'nmod': 1, 'acomp': 1, 'acl': 4, 'appos': 1, 'poss': 8, 'mark': 6, 'meta': 8, 'xcomp': 5, 'csubj': 1, 'neg': 1, 'ccomp': 1, 'oprd': 1, 'pcomp': 2}",10,0.5855263157894737,0.651685393258427,5.730263157894737,154
45.56,11.2,10.18,12.3,13.05,12.9,8.86,17.806451612903224,9.763061903497778,31,"{'ADV': 17, 'PUNCT': 79, 'VERB': 58, 'ADP': 39, 'PROPN': 45, 'AUX': 37, 'DET': 22, 'ADJ': 57, 'NOUN': 108, 'CCONJ': 25, 'PRON': 30, 'SPACE': 7, 'NUM': 1, 'PART': 8, 'SCONJ': 11, 'X': 8}","{'ROOT': 31, 'punct': 78, 'csubj': 1, 'prep': 39, 'compound': 44, 'pobj': 35, 'aux': 28, 'det': 22, 'amod': 45, 'attr': 1, 'cc': 26, 'auxpass': 3, 'conj': 28, 'nsubj': 36, 'ccomp': 4, 'advmod': 19, 'acomp': 12, 'acl': 4, 'poss': 8, 'dep': 8, 'npadvmod': 4, 'dobj': 30, 'neg': 3, 'appos': 4, 'meta': 5, 'nsubjpass': 2, 'pcomp': 4, 'advcl': 11, 'mark': 8, 'prt': 2, 'xcomp': 4, 'nummod': 1, 'relcl': 2}",17,0.669260700389105,0.7441860465116279,6.377431906614786,155
53.92,10.0,11.02,12.2,12.12,12.1,9.23,17.555555555555557,8.493279841682822,36,"{'VERB': 86, 'ADP': 56, 'PROPN': 68, 'AUX': 17, 'DET': 27, 'ADJ': 51, 'NOUN': 122, 'PUNCT': 80, 'CCONJ': 32, 'ADV': 15, 'PRON': 38, 'PART': 12, 'SPACE': 10, 'NUM': 3, 'X': 9, 'SCONJ': 6}","{'csubj': 3, 'prep': 57, 'compound': 63, 'pobj': 51, 'aux': 18, 'ROOT': 36, 'det': 26, 'amod': 43, 'attr': 1, 'punct': 81, 'acl': 2, 'conj': 37, 'cc': 32, 'advmod': 16, 'poss': 20, 'nsubj': 26, 'acomp': 7, 'relcl': 6, 'ccomp': 8, 'dobj': 41, 'dep': 13, 'xcomp': 10, 'advcl': 6, 'meta': 5, 'nmod': 4, 'nummod': 1, 'nsubjpass': 1, 'auxpass': 1, 'oprd': 4, 'pcomp': 4, 'mark': 4, 'prt': 1, 'neg': 2, 'quantmod': 1, 'npadvmod': 1}",24,0.7292993630573248,0.8209606986899564,6.251592356687898,156
63.29,8.5,9.96,11.4,9.45,9.3,8.18,17.64,8.24562914518959,25,"{'PRON': 38, 'VERB': 57, 'ADJ': 42, 'PART': 14, 'SCONJ': 15, 'ADP': 38, 'NOUN': 70, 'PROPN': 24, 'CCONJ': 18, 'DET': 22, 'PUNCT': 46, 'ADV': 15, 'AUX': 28, 'NUM': 1, 'X': 13}","{'nsubj': 30, 'ROOT': 25, 'acomp': 10, 'aux': 25, 'xcomp': 7, 'mark': 14, 'ccomp': 5, 'prep': 37, 'poss': 10, 'pobj': 30, 'cc': 18, 'conj': 20, 'pcomp': 4, 'det': 22, 'dobj': 30, 'oprd': 1, 'punct': 48, 'advmod': 15, 'advcl': 13, 'nummod': 1, 'compound': 19, 'amod': 29, 'neg': 4, 'meta': 10, 'npadvmod': 2, 'appos': 1, 'acl': 1, 'nsubjpass': 1, 'auxpass': 2, 'relcl': 3, 'nmod': 1, 'prt': 2, 'dep': 1}",17,0.6894736842105263,0.732824427480916,5.9,157
55.95,9.3,10.08,11.3,12.0,11.1,9.37,16.56756756756757,7.30989902891977,37,"{'PRON': 21, 'VERB': 74, 'ADP': 54, 'DET': 43, 'ADJ': 69, 'NOUN': 105, 'PUNCT': 58, 'PROPN': 84, 'AUX': 15, 'CCONJ': 34, 'ADV': 13, 'PART': 9, 'SCONJ': 5, 'SPACE': 4, 'NUM': 3, 'X': 22}","{'nsubj': 20, 'ROOT': 37, 'prep': 52, 'det': 42, 'amod': 52, 'pobj': 49, 'punct': 62, 'compound': 59, 'attr': 2, 'cc': 34, 'conj': 37, 'advmod': 17, 'aux': 12, 'relcl': 7, 'ccomp': 3, 'dobj': 41, 'mark': 2, 'advcl': 6, 'dep': 6, 'nummod': 4, 'acomp': 10, 'poss': 10, 'appos': 6, 'acl': 5, 'oprd': 1, 'xcomp': 4, 'meta': 17, 'pcomp': 5, 'prt': 1, 'csubj': 3, 'nsubjpass': 1, 'auxpass': 1, 'quantmod': 1, 'npadvmod': 1, 'agent': 1, 'preconj': 1, 'nmod': 1}",36,0.6804733727810651,0.7739130434782608,6.180473372781065,158
52.19,10.7,10.61,11.6,13.46,13.6,8.68,16.43243243243243,9.930952270663242,37,"{'PROPN': 71, 'AUX': 17, 'DET': 39, 'ADJ': 71, 'NOUN': 131, 'ADP': 48, 'VERB': 68, 'CCONJ': 22, 'PUNCT': 63, 'ADV': 14, 'SCONJ': 10, 'PRON': 31, 'PART': 5, 'SPACE': 8, 'NUM': 1, 'X': 9}","{'compound': 65, 'nsubj': 41, 'ROOT': 37, 'det': 39, 'amod': 71, 'attr': 3, 'prep': 47, 'pcomp': 3, 'cc': 22, 'conj': 24, 'dobj': 42, 'pobj': 46, 'punct': 66, 'advmod': 21, 'advcl': 5, 'aux': 14, 'relcl': 18, 'dep': 9, 'nummod': 1, 'appos': 3, 'xcomp': 4, 'meta': 1, 'ccomp': 2, 'nmod': 3, 'acomp': 4, 'npadvmod': 2, 'acl': 6, 'poss': 4, 'agent': 1, 'mark': 2, 'neg': 1, 'csubj': 1}",25,0.5809248554913294,0.7114427860696517,6.199421965317919,159
48.09,10.2,11.06,12.2,13.27,11.9,9.12,14.727272727272727,7.316534729007397,33,"{'VERB': 69, 'DET': 23, 'NOUN': 90, 'ADP': 49, 'ADJ': 47, 'CCONJ': 26, 'PROPN': 22, 'AUX': 22, 'PUNCT': 54, 'ADV': 12, 'PART': 6, 'PRON': 43, 'NUM': 1, 'X': 13, 'SCONJ': 9}","{'csubj': 5, 'det': 23, 'dobj': 33, 'prep': 49, 'amod': 31, 'pobj': 44, 'cc': 27, 'conj': 30, 'compound': 11, 'ROOT': 33, 'attr': 2, 'punct': 53, 'advmod': 14, 'nsubj': 23, 'aux': 16, 'relcl': 4, 'ccomp': 4, 'poss': 20, 'npadvmod': 4, 'dep': 1, 'appos': 1, 'meta': 11, 'acomp': 10, 'advcl': 12, 'pcomp': 4, 'mark': 7, 'xcomp': 7, 'acl': 3, 'nsubjpass': 1, 'auxpass': 1, 'neg': 1, 'oprd': 1}",19,0.6561085972850679,0.7448275862068966,7.040723981900452,160
47.89,10.3,9.93,12.0,12.52,11.5,8.98,15.628571428571428,7.823355926914208,35,"{'PRON': 31, 'VERB': 81, 'ADP': 54, 'DET': 23, 'ADJ': 38, 'NOUN': 121, 'PUNCT': 73, 'CCONJ': 31, 'AUX': 18, 'ADV': 10, 'SCONJ': 7, 'PART': 10, 'PROPN': 33, 'NUM': 2, 'X': 15}","{'nsubj': 31, 'ROOT': 35, 'prep': 51, 'det': 22, 'amod': 37, 'pobj': 48, 'poss': 9, 'punct': 73, 'csubj': 6, 'cc': 31, 'conj': 43, 'dobj': 39, 'aux': 21, 'compound': 21, 'advmod': 13, 'pcomp': 5, 'xcomp': 4, 'acl': 4, 'agent': 2, 'meta': 14, 'npadvmod': 2, 'nsubjpass': 1, 'auxpass': 1, 'relcl': 10, 'ccomp': 4, 'mark': 4, 'advcl': 7, 'dative': 1, 'attr': 1, 'nmod': 1, 'quantmod': 1, 'nummod': 1, 'neg': 1, 'prt': 1, 'acomp': 1, 'preconj': 1}",24,0.6407407407407407,0.7109826589595376,6.314814814814815,161
45.76,11.1,12.5,13.5,13.92,13.3,9.77,18.666666666666668,7.4137010300499,27,"{'VERB': 66, 'ADP': 56, 'ADJ': 37, 'NOUN': 102, 'PROPN': 43, 'SCONJ': 8, 'AUX': 17, 'CCONJ': 29, 'DET': 28, 'PART': 11, 'PRON': 25, 'PUNCT': 53, 'ADV': 12, 'NUM': 1, 'X': 16}","{'csubj': 4, 'prep': 51, 'amod': 29, 'pobj': 51, 'compound': 27, 'mark': 6, 'advcl': 4, 'acomp': 6, 'cc': 29, 'conj': 38, 'ROOT': 27, 'det': 28, 'attr': 1, 'aux': 16, 'relcl': 6, 'poss': 11, 'dobj': 30, 'punct': 53, 'advmod': 15, 'nsubj': 23, 'ccomp': 7, 'acl': 4, 'agent': 2, 'meta': 15, 'appos': 2, 'nsubjpass': 2, 'auxpass': 2, 'dep': 2, 'xcomp': 4, 'nmod': 1, 'prt': 2, 'preconj': 1, 'pcomp': 3, 'neg': 1, 'npadvmod': 1}",24,0.749003984063745,0.8031914893617021,6.896414342629482,162
